allow_backorders,attribute_set_code,display_product_options_in,enable_googlecheckout,enable_qty_increments,eol_date,is_decimal_divided,is_imported,is_in_stock,is_qty_decimal,is_recurring,manage_stock,max_cart_qty,min_cart_qty,name,notify_on_stock_below,out_of_stock_qty,page_layout,price,product_online,product_type,product_websites,qty,qty_increments,safety_bsmi,safety_cb_ite,safety_ccc,safety_cd_med,safety_csa,safety_demko,safety_list,safety_tuv,safety_ul_ite,safety_ul_med,safety_vde,series_3d_details,series_3d_iges,series_3d_pdf,series_3d_solidworks,series_3d_step,series_datasheet,series_primary,series_status,series_type,sku,store_view_code,url_key,use_config_backorders,use_config_enable_qty_inc,use_config_manage_stock,use_config_max_sale_qty,use_config_min_qty,use_config_min_sale_qty,use_config_notify_stock_qty,use_config_qty_increments,visibility,website_id
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UEE3.3/30(100W),1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,Baseplate,/3d/dcdc/mps_dcdc_uee_3.3_30_bp_a.igs,/3d/dcdc/mps_dcdc_uee_3.3_30_bp_a.pdf,/3d/dcdc/mps_dcdc_uee_3.3_30_bp_a.sldprt,/3d/dcdc/mps_dcdc_uee_3.3_30_bp_a.step.zip,/data/power/uee.pdf,yes,Recommended In Production,DC-DC Converter,series_UEE3.3/30(100W),,uee3-3-30-100w-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UEE3.3/30(100W),1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,/3d/dcdc/mps_dcdc_uee_3.3_30_thd_a.igs,/3d/dcdc/mps_dcdc_uee_3.3_30_thd_a.pdf,/3d/dcdc/mps_dcdc_uee_3.3_30_thd_a.sldprt,/3d/dcdc/mps_dcdc_uee_3.3_30_thd_a.step.zip,/data/power/uee.pdf,no,Recommended In Production,DC-DC Converter,series_UEE3.3/30(100W)_2,,uee3-3-30-100w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UEE-5/30(150W),1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,mps_uee_a73_ul_ind.pdf,,,Baseplate,/3d/dcdc/mps_dcdc_uee_5_30_bp_a.igs,/3d/dcdc/mps_dcdc_uee_5_30_bp_a.pdf,/3d/dcdc/mps_dcdc_uee_5_30_bp_a.sldprt,/3d/dcdc/mps_dcdc_uee_5_30_bp_a.step.zip,/data/power/uee150w.pdf,yes,Recommended In Production,DC-DC Converter,series_UEE-5/30(150W),,uee-5-30-150w-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UEE-5/30(150W),1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,SMT,/3d/dcdc/mps_dcdc_uee_5_30_smt_a.igs,/3d/dcdc/mps_dcdc_uee_5_30_smt_a.pdf,/3d/dcdc/mps_dcdc_uee_5_30_smt_a.sldprt,/3d/dcdc/mps_dcdc_uee_5_30_smt_a.step.zip,/data/power/uee150w.pdf,no,Recommended In Production,DC-DC Converter,series_UEE-5/30(150W)_2,,uee-5-30-150w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UEE-5/30(150W),1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,/3d/dcdc/mps_dcdc_uee_5_30_thd_a.igs,/3d/dcdc/mps_dcdc_uee_5_30_thd_a.pdf,/3d/dcdc/mps_dcdc_uee_5_30_thd_a.sldprt,/3d/dcdc/mps_dcdc_uee_5_30_thd_a.step.zip,/data/power/uee150w.pdf,no,Recommended In Production,DC-DC Converter,series_UEE-5/30(150W)_3,,uee-5-30-150w-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UEI,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_uei_a27_ul_ind.pdf,,mps_uei_a27_ul_ind.pdf,,,,,,,,,yes,Recommended In Production,DC-DC Converter,series_UEI,,uei,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,UEI15,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_uei15_a27_ul_ind.pdf,,mps_uei15_a27_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_uei15_a.igs,/3d/dcdc/mps_dcdc_uei15_a.pdf,/3d/dcdc/mps_dcdc_uei15_a.sldprt,/3d/dcdc/mps_dcdc_uei15_a.step.zip,/data/power/mdc_uei-15w.pdf,yes,Recommended In Production,DC-DC Converter,series_UEI15,,uei15-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UEI15,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,SMT,/3d/dcdc/mps_dcdc_uei15_smt_a.igs,/3d/dcdc/mps_dcdc_uei15_smt_a.pdf,/3d/dcdc/mps_dcdc_uei15_smt_a.sldprt,/3d/dcdc/mps_dcdc_uei15_smt_a.step.zip,/data/power/mdc_uei-15w.pdf,no,Recommended In Production,DC-DC Converter,series_UEI15_2,,uei15,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,UEI25,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,mps_uei_a27_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_uei25_a.igs,/3d/dcdc/mps_dcdc_uei25_a.pdf,/3d/dcdc/mps_dcdc_uei25_a.sldprt,/3d/dcdc/mps_dcdc_uei25_a.step.zip,/data/power/mdc_uei-25.pdf,yes,Recommended In Production,DC-DC Converter,series_UEI25,,uei25-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UEI25,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,SMT,/3d/dcdc/mps_dcdc_uei25_smt_a.igs,/3d/dcdc/mps_dcdc_uei25_smt_a.pdf,/3d/dcdc/mps_dcdc_uei25_smt_a.sldprt,/3d/dcdc/mps_dcdc_uei25_smt_a.step.zip,/data/power/mdc_uei-25.pdf,no,Recommended In Production,DC-DC Converter,series_UEI25_2,,uei25,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,UEI30,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,mps_uei30_a46_cb_ind.pdf,,,,,yes,,mps_uei_a27_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_uei30_a.igs,/3d/dcdc/mps_dcdc_uei30_a.pdf,/3d/dcdc/mps_dcdc_uei30_a.sldprt,/3d/dcdc/mps_dcdc_uei30_a.step.zip,/data/power/mdc_uei-30w.pdf,yes,Recommended In Production,DC-DC Converter,series_UEI30,,uei30,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,UEI50-60W,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,mps_uei_a27_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_uei_50_60w_a.igs,/3d/dcdc/mps_dcdc_uei_50_60w_a.pdf,/3d/dcdc/mps_dcdc_uei_50_60w_a.sldprt,/3d/dcdc/mps_dcdc_uei_50_60w_a.step.zip,/data/power/mdc_uei-50-60w.pdf,yes,Recommended In Production,DC-DC Converter,series_UEI50-60W,,uei50-60w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,UEP,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/uep15-30w.pdf,Yes,Discontinued,DC-DC Converter,series_UEP,,uep,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,10/1/2018,0,No,1,0,No,1,10000,1,UHE,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_uhe_a49_tstrpt_ul_ind.pdf,,mps_uhe_a49_tstrpt_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_uhe_a.igs,/3d/dcdc/mps_dcdc_uhe_a.pdf,/3d/dcdc/mps_dcdc_uhe_a.sldprt,/3d/dcdc/mps_dcdc_uhe_a.step.zip,/data/power/uhe12-30w.pdf,yes,Recommended In Production/To be Discontinued/Discontinued,DC-DC Converter,series_UHE,,uhe,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,UHP,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/uhp100w.pdf,Yes,Discontinued,DC-DC Converter,series_UHP,,uhp,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/17/2015,0,No,1,0,No,1,10000,1,UHP-12/21-D48,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/uhp12_21.pdf,Yes,Discontinued,DC-DC Converter,series_UHP-12-21-D48,,uhp-12-21-d48,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,UHP-28.2/12-D48,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/uhp28_2_12a.pdf,Yes,Discontinued,DC-DC Converter,series_UHP-28-2-12-D48,,uhp-28-2-12-d48,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,UHR16-20W,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/uhr16-20w.pdf,Yes,Discontinued,DC-DC Converter,series_UHR16-20W,,uhr16-20w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,ULE,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_ule_a8_ul_ind.pdf,,mps_ule_a8_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_ule20a_a.igs,/3d/dcdc/mps_dcdc_ule20a_a.pdf,/3d/dcdc/mps_dcdc_ule20a_a.sldprt,/3d/dcdc/mps_dcdc_ule20a_a.step.zip,/data/power/ule20a.pdf,yes,In Production/Discontinued,DC-DC Converter,series_ULE,,ule,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,ULE-53/1.1-D48,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,Request,Request,Request,Request,data/power/ule-53_1.1_d48.pdf,yes,Recommended In Production,DC-DC Converter,series_ULE-53/1.1-D48,,ule-53-1-1-d48,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,ULQ,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/ulq-15a.pdf,Yes,Discontinued,DC-DC Converter,series_ULQ,,ulq,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,ULS,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_uls_a44_ul_ind.pdf,,mps_uls_a44_ul_ind.pdf,,,,,,,,,yes,Recommended In Production,DC-DC Converter,series_ULS,,uls,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,10/1/2018,0,No,1,0,No,1,10000,1,ULS-100W,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,mps_uls_a44_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_uls_100w_a.igs,/3d/dcdc/mps_dcdc_uls_100w_a.pdf,/3d/dcdc/mps_dcdc_uls_100w_a.sldprt,/3d/dcdc/mps_dcdc_uls_100w_a.step.zip,/data/power/uls-100.pdf,yes,Recommended In Production/To be Discontinued,DC-DC Converter,series_ULS-100W,,uls-100w-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,ULS-100W,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,SMT,/3d/dcdc/mps_dcdc_uls_100w_smt_a.igs,/3d/dcdc/mps_dcdc_uls_100w_smt_a.pdf,/3d/dcdc/mps_dcdc_uls_100w_smt_a.sldprt,/3d/dcdc/mps_dcdc_uls_100w_smt_a.step.zip,/data/power/uls-100.pdf,no,Recommended In Production/To be Discontinued,DC-DC Converter,series_ULS-100W_2,,uls-100w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,ULS-3.3/8-D48xx,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,,/3d/dcdc/mps_dcdc_uls_3.3_8_d48_a.igs,/3d/dcdc/mps_dcdc_uls_3.3_8_d48_a.pdf,/3d/dcdc/mps_dcdc_uls_3.3_8_d48_a.sldprt,/3d/dcdc/mps_dcdc_uls_3.3_8_d48_a.step.zip,/data/power/uls-30w.pdf,yes,Recommended In Production/To be Discontinued,DC-DC Converter,series_ULS-3.3/8-D48xx,,uls-3-3-8-d48xx-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,ULS-3.3/8-D48xx,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,SMT,/3d/dcdc/mps_dcdc_uls_3.3_8_d48_smt_a.igs,/3d/dcdc/mps_dcdc_uls_3.3_8_d48_smt_a.pdf,/3d/dcdc/mps_dcdc_uls_3.3_8_d48_smt_a.sldprt,/3d/dcdc/mps_dcdc_uls_3.3_8_d48_smt_a.step.zip,/data/power/uls-30w.pdf,no,Recommended In Production/To be Discontinued,DC-DC Converter,series_ULS-3.3/8-D48xx_2,,uls-3-3-8-d48xx,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,10/1/2018,0,No,1,0,No,1,10000,1,ULS-30W,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,mps_uls_a44_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_uls_30w_a.igs,/3d/dcdc/mps_dcdc_uls_30w_a.pdf,/3d/dcdc/mps_dcdc_uls_30w_a.sldprt,/3d/dcdc/mps_dcdc_uls_30w_a.step.zip,/data/power/uls-30w.pdf,yes,Recommended In Production/To be Discontinued,DC-DC Converter,series_ULS-30W,,uls-30w-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,ULS-30W,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,SMT,/3d/dcdc/mps_dcdc_uls_30w_smt_a.igs,/3d/dcdc/mps_dcdc_uls_30w_smt_a.pdf,/3d/dcdc/mps_dcdc_uls_30w_smt_a.sldprt,/3d/dcdc/mps_dcdc_uls_30w_smt_a.step.zip,/data/power/uls-30w.pdf,no,Recommended In Production/To be Discontinued,DC-DC Converter,series_ULS-30W_2,,uls-30w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,ULS-60W,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,mps_uls_a44_ul_ind.pdf,,,SMT,/3d/dcdc/mps_dcdc_uls_3.3_20_smt_a.igs,/3d/dcdc/mps_dcdc_uls_3.3_20_smt_a.pdf,/3d/dcdc/mps_dcdc_uls_3.3_20_smt_a.sldprt,/3d/dcdc/mps_dcdc_uls_3.3_20_smt_a.step.zip,/data/power/uls.pdf,yes,Recommended In Production/Discontinued,DC-DC Converter,series_ULS-60W,,uls-60w-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,ULS-60W,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,/3d/dcdc/mps_dcdc_uls_3.3_20_thd_a.igs,/3d/dcdc/mps_dcdc_uls_3.3_20_thd_a.pdf,/3d/dcdc/mps_dcdc_uls_3.3_20_thd_a.sldprt,/3d/dcdc/mps_dcdc_uls_3.3_20_thd_a.step.zip,/data/power/uls.pdf,no,Recommended In Production/Discontinued,DC-DC Converter,series_ULS-60W_2,,uls-60w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,ULT,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,mps_ult_a61_ul_ind.pdf,,mps_ult_a61_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_ult_a.igs,/3d/dcdc/mps_dcdc_ult_a.pdf,/3d/dcdc/mps_dcdc_ult_a.sldprt,/3d/dcdc/mps_dcdc_ult_a.step.zip,/data/power/ult.pdf,yes,Recommended In Production,DC-DC Converter,series_ULT,,ult-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,ULT,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,SMT,/3d/dcdc/mps_dcdc_ult_smt_a.igs,/3d/dcdc/mps_dcdc_ult_smt_a.pdf,/3d/dcdc/mps_dcdc_ult_smt_a.sldprt,/3d/dcdc/mps_dcdc_ult_smt_a.step.zip,/data/power/ult.pdf,no,Recommended In Production,DC-DC Converter,series_ULT_2,,ult,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,"UMP, 25-40W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/ump25-40w.pdf,Yes,Discontinued,DC-DC Converter,series_UMP-25-40W,,ump-25-40w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,"UNR, 15-25W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/unr15-25w.pdf,Yes,Discontinued,DC-DC Converter,series_UNR-15-25W,,unr-15-25w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,"UNR, 18-33W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/unr18-33w.pdf,Yes,Discontinued,DC-DC Converter,series_UNR-18-33W,,unr-18-33w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,"UNR, 25-50W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/unr25-50w.pdf,Yes,Discontinued,DC-DC Converter,series_UNR-25-50W,,unr-25-50w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,"UNR, 30-40W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/unr30-40w.pdf,Yes,Discontinued,DC-DC Converter,series_UNR-30-40W,,unr-30-40w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,"UNR, 30-66W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/unr30-66w.pdf,Yes,Discontinued,DC-DC Converter,series_UNR-30-66W,,unr-30-66w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,"UNR, 3.6-10W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/unr3-6to10w.pdf,Yes,Discontinued,DC-DC Converter,series_UNR-3-6-10W,,unr-3-6-10w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,"UNR, 8-40W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/unr8-40w.pdf,Yes,Discontinued,DC-DC Converter,series_UNR-8-40W,,unr-8-40w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,"UNS, 10/15W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/uns10-15w.pdf,Yes,Discontinued,DC-DC Converter,series_UNS-10-15W,,uns-10-15w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,"UPB, 25-40W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/upb25-40w.pdf,Yes,Discontinued,DC-DC Converter,series_UPB-25-40W,,upb-25-40w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,UQQ,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,yes,,,,,Q12Generic,/3d/dcdc/mps_dcdc_uqq_q12.igs,/3d/dcdc/mps_dcdc_uqq_q12.pdf,/3d/dcdc/mps_dcdc_uqq_q12.sldprt,/3d/dcdc/mps_dcdc_uqq_q12.step.zip,/data/power/uqq7-15a.pdf,yes,Recommended In Production,DC-DC Converter,series_UQQ,,series-uqq,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UQQ,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,Q12Generic Base plate,/3d/dcdc/mps_dcdc_uqq_q12_bp.igs,/3d/dcdc/mps_dcdc_uqq_q12_bp.pdf,/3d/dcdc/mps_dcdc_uqq_q12_bp.sldprt,/3d/dcdc/mps_dcdc_uqq_q12_bp.step.zip,/data/power/uqq7-15a.pdf,no,Recommended In Production,DC-DC Converter,series_UQQ_2,,series-uqq-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UQQ,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,Q48Generic,/3d/dcdc/mps_dcdc_uqq_q48_a.igs,/3d/dcdc/mps_dcdc_uqq_q48_a.pdf,/3d/dcdc/mps_dcdc_uqq_q48_a.sldprt,/3d/dcdc/mps_dcdc_uqq_q48_a.step.zip,/data/power/uqq7-15a.pdf,no,Recommended In Production,DC-DC Converter,series_UQQ_3,,series-uqq-3,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UQQ,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,Q48Generic Base plate,/3d/dcdc/mps_dcdc_uqq_q48_bp_a.igs,/3d/dcdc/mps_dcdc_uqq_q48_bp_a.pdf,/3d/dcdc/mps_dcdc_uqq_q48_bp_a.sldprt,/3d/dcdc/mps_dcdc_uqq_q48_bp_a.step.zip,/data/power/uqq7-15a.pdf,no,Recommended In Production,DC-DC Converter,series_UQQ_4,,series-uqq-4,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UQQ,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,3.3/25-Q12,/3d/dcdc/mps_dcdc_uqq_3.3_25_q12_a.igs,/3d/dcdc/mps_dcdc_uqq_3.3_25_q12_a.pdf,/3d/dcdc/mps_dcdc_uqq_3.3_25_q12_a.sldprt,/3d/dcdc/mps_dcdc_uqq_3.3_25_q12_a.step.zip,/data/power/uqq7-15a.pdf,no,Recommended In Production,DC-DC Converter,series_UQQ_5,,series-uqq-5,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UQQ,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,3.3/25-Q12 Baseplate,/3d/dcdc/mps_dcdc_uqq_3.3_25_q12_bp_a.igs,/3d/dcdc/mps_dcdc_uqq_3.3_25_q12_bp_a.pdf,/3d/dcdc/mps_dcdc_uqq_3.3_25_q12_bp_a.sldprt,/3d/dcdc/mps_dcdc_uqq_3.3_25_q12_bp_a.step.zip,/data/power/uqq7-15a.pdf,no,Recommended In Production,DC-DC Converter,series_UQQ_6,,series-uqq-6,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,USND5,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/usn10-33w.pdf,Yes,Discontinued,DC-DC Converter,series_USND5,,usnd5,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,"USQ, 20A",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/usq20.pdf,Yes,Discontinued,DC-DC Converter,series_USQ-20A,,usq-20a,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,"USQ, 30A",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/usq30.pdf,Yes,Discontinued,DC-DC Converter,series_USQ-30A,,usq-30a,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,"USQ, 40A",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/usq40.pdf,Yes,Discontinued,DC-DC Converter,series_USQ-40A,,usq-40a,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,,0,No,1,0,No,1,10000,1,UST,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,mps_ust_a55_cb_ind.pdf,,,,,mps_ust_a55_cb_ind.pdf,,mps_ust_a55_tstrpt_ul_ind.pdf,,,,,,,,/data/power/ust-3w.pdf,yes,In Production/Discontinued,DC-DC Converter,series_UST,,ust,1,1,1,1,1,1,1,1,Catalog,0
0,Series,Block after Info Column,Yes,0,8/17/2015,0,No,1,0,No,1,10000,1,"UST, 3W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,/data/power/ust-3w.pdf,Yes,In Production/Discontinued,DC-DC Converter,series_UST-3W,,ust-3w,1,1,1,1,1,1,1,1,Catalog,0
