allow_backorders,attribute_set_code,created_at,display_product_options_in,display_type,dosa,enable_googlecheckout,enable_qty_increments,eol_date,is_decimal_divided,is_imported,is_in_stock,is_qty_decimal,is_recurring,manage_stock,max_cart_qty,min_cart_qty,msrp_display_actual_price_type,msrp_price,name,notify_on_stock_below,out_of_stock_qty,page_layout,price,product_online,product_type,product_websites,qty,qty_increments,safety_bsmi,safety_cb_ite,safety_ccc,safety_cd_med,safety_cert,safety_csa,safety_demko,safety_list,safety_tuv,safety_ul_ite,safety_ul_med,safety_vde,series_3d_details,series_3d_iges,series_3d_pdf,series_3d_solidworks,series_3d_step,series_datasheet,series_description,series_headline,series_primary,series_status,series_type,sku,tax_class_name,updated_at,url_key,use_config_backorders,use_config_enable_qty_inc,use_config_manage_stock,use_config_max_sale_qty,use_config_min_qty,use_config_min_sale_qty,use_config_notify_stock_qty,use_config_qty_increments,visibility,website_id
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,4/1/2017,0,No,1,0,No,1,10000,1,Use config,,RBQ-12/33-D48NB-C,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/rbq-12-33-d48.pdf,,,Yes,Discontinued,DC-DC Converter,series_RBQ-12-33-D48NB-C,Taxable Goods,"4/26/19, 5:36 PM",series-rbq-12-33-d48nb-c-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,RBS,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_rbs_a124_ul_ind.pdf,,mps_rbs_a124_ul_ind.pdf,,,,,,,,,,,yes,,DC-DC Converter,series_RBS,Taxable Goods,"4/26/19, 5:36 PM",series-rbs,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,RM24150,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/acdcsupplies/tps_rm24150.pdf,,,Yes,Discontinued,AC-DC Power Supply,series_RM24150,Taxable Goods,"4/26/19, 5:36 PM",series-rm24150,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,RM4830,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/acdcsupplies/tps_rm4830.pdf,,,Yes,Discontinued,AC-DC Power Supply,series_RM4830,Taxable Goods,"4/26/19, 5:36 PM",series-rm4830,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,RM4850,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/acdcsupplies/tps_rm4850.pdf,,,Yes,Discontinued,AC-DC Power Supply,series_RM4850,Taxable Goods,"4/26/19, 5:36 PM",series-rm4850,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,RM487.5,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/acdcsupplies/tps_rm4875.pdf,,,Yes,Discontinued,AC-DC Power Supply,series_RM487-5,Taxable Goods,"4/26/19, 5:36 PM",series-rm487-5,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,10/1/2018,0,No,1,0,No,1,10000,1,Use config,,RUW15,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,mps_ruw15_a112_cb_ind.pdf,,,,,,mps_ruw15_a112_cb_ind.pdf,,mps_ruw15_a112_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_ruw15sl_a.igs,/3d/dcdc/mps_dcdc_ruw15sl_a.pdf,/3d/dcdc/mps_dcdc_ruw15sl_a.sldprt,/3d/dcdc/mps_dcdc_ruw15sl_a.step.zip,/data/power/ncl/mdc_ruw15.pdf,,,yes,Discontinued,DC-DC Converter,series_RUW15,Taxable Goods,"4/26/19, 5:36 PM",series-ruw15,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,10/1/2018,0,No,1,0,No,1,10000,1,Use config,,RUW15HC,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,Optional Power Fail Warning,/3d/dcdc/mps_dcdc_ruw15sl_hc_a.igs,/3d/dcdc/mps_dcdc_ruw15sl_hc_a.pdf,/3d/dcdc/mps_dcdc_ruw15sl_hc_a.sldprt,/3d/dcdc/mps_dcdc_ruw15sl_hc_a.step.zip,/data/power/ncl/mdc_ruw15.pdf,,,yes,Discontinued,DC-DC Converter,series_RUW15HC,Taxable Goods,"4/26/19, 5:36 PM",series-ruw15hc,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,S016-12,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/odc_s016_1220120fb.pdf,,,Yes,Discontinued,DC-DC Converter,series_S016-12,Taxable Goods,"4/26/19, 5:36 PM",series-s016-12,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,S020-12,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/odc_s020_1220120fb.pdf,,,Yes,Discontinued,DC-DC Converter,series_S020-12,Taxable Goods,"4/26/19, 5:36 PM",series-s020-12,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,S101,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/s101.pdf,,,Yes,Discontinued,DC-DC Converter,series_S101,Taxable Goods,"4/26/19, 5:36 PM",series-s101,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,S111,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/s111.pdf,,,Yes,Discontinued,DC-DC Converter,series_S111,Taxable Goods,"4/26/19, 5:36 PM",series-s111,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,S151,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/s151.pdf,,,Yes,Discontinued,DC-DC Converter,series_S151,Taxable Goods,"4/26/19, 5:36 PM",series-s151,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,3/8/2016,0,No,1,0,No,1,10000,1,Use config,,S1U-3X,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/acdcsupplies/cps_s1u-3x.pdf,,,yes,In Production/Discontinued,AC-DC Power Supply,series_S1U-3X,Taxable Goods,"4/26/19, 5:36 PM",series-s1u-3x,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,Use config,,SBST,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,Request,Request,Request,Request,/data/power/cps/odc_sbst.pdf,,,yes,Discontinued,DC-DC Converter,series_SBST,Taxable Goods,"4/26/19, 5:36 PM",series-sbst,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,Use config,,SBST-03200500-0B,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/cps/odc_sbst.pdf,,,Yes,Discontinued,DC-DC Converter,series_SBST-03200500-0B,Taxable Goods,"4/26/19, 5:36 PM",series-sbst-03200500-0b-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,SLC100,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_slc100.pdf,,,Yes,Discontinued,DC-DC Converter,series_SLC100,Taxable Goods,"4/26/19, 5:36 PM",series-slc100,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,SPC,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_spc_a56_ul_ind.pdf,,mps_spc_a56_ul_ind.pdf,,,SIP,/3d/dcdc/mps_dcdc_spc_54_4.4_a.igs,/3d/dcdc/mps_dcdc_spc_54_4.4_a.pdf,/3d/dcdc/mps_dcdc_spc_54_4.4_a.sldprt,/3d/dcdc/mps_dcdc_spc_54_4.4_a.step.zip,/data/power/spc-54-4.4-l12pg-c.pdf,,,yes,Recommended In Production,DC-DC Converter,series_SPC,Taxable Goods,"4/26/19, 5:36 PM",series-spc,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,SPM,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_spm_a89_ul_ind.pdf,,mps_spm_a89_ul_ind.pdf,,,,,,,,,,,yes,Recommended In Production,DC-DC Converter,series_SPM,Taxable Goods,"4/26/19, 5:36 PM",series-spm,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,SPM15,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,mps_spm_a89_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_spm15_a.igs,/3d/dcdc/mps_dcdc_spm15_a.pdf,/3d/dcdc/mps_dcdc_spm15_a.sldprt,/3d/dcdc/mps_dcdc_spm15_a.step.zip,/data/power/spm15.pdf,,,yes,Recommended In Production,DC-DC Converter,series_SPM15,Taxable Goods,"4/26/19, 5:36 PM",series-spm15,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,SPM25,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,mps_spm_a89_ul_ind.pdf,,,,/3d/dcdc/mps_dcdc_spm25_a.igs,/3d/dcdc/mps_dcdc_spm25_a.pdf,/3d/dcdc/mps_dcdc_spm25_a.sldprt,/3d/dcdc/mps_dcdc_spm25_a.step.zip,/data/power/spm25.pdf,,,yes,Recommended In Production,DC-DC Converter,series_SPM25,Taxable Goods,"4/26/19, 5:36 PM",series-spm25,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,SuperSIP,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/ncl/tdc_supersip.pdf,,,Yes,Discontinued,DC-DC Converter,series_SuperSIP,Taxable Goods,"4/26/19, 5:36 PM",series-supersip,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,SX400,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/acdcsupplies/tps_sx400.pdf,,,Yes,Discontinued,AC-DC Power Supply,series_SX400,Taxable Goods,"4/26/19, 5:36 PM",series-sx400-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,SX500,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/acdcsupplies/tps_sx500.pdf,,,Yes,Discontinued,AC-DC Power Supply,series_SX500,Taxable Goods,"4/26/19, 5:36 PM",series-sx500-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,"TMP, 25-40W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/tmp25-40w.pdf,,,Yes,Discontinued,DC-DC Converter,series_TMP-25-40W,Taxable Goods,"4/26/19, 5:36 PM",series-tmp-25-40w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,"TPB, 25-40W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/tpb25-40w.pdf,,,Yes,Discontinued,DC-DC Converter,series_TPB-25-40W,Taxable Goods,"4/26/19, 5:36 PM",series-tpb-25-40w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/17/2015,0,No,1,0,No,1,10000,1,Use config,,TWR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_twr_a68_ul_ind.pdf,,mps_twr_a68_ul_ind.pdf,,,,,,,,,,,yes,In Production/Discontinued,DC-DC Converter,series_TWR,Taxable Goods,"4/26/19, 5:36 PM",series-twr,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/17/2015,0,No,1,0,No,1,10000,1,Use config,,"TWR, 12-15W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/twr12-15w.pdf,,,Yes,In Production/Discontinued,DC-DC Converter,series_TWR-12-15W,Taxable Goods,"4/26/19, 5:36 PM",series-twr-12-15w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/17/2015,0,No,1,0,No,1,10000,1,Use config,,"TWR, 20W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/twr20wa-series.pdf,,,Yes,In Production/Discontinued,DC-DC Converter,series_TWR-20W,Taxable Goods,"4/26/19, 5:36 PM",series-twr-20w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,"TWR, 22W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/twr-22w.pdf,,,Yes,Discontinued,DC-DC Converter,series_TWR-22W,Taxable Goods,"4/26/19, 5:36 PM",series-twr-22w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,"TWR, 30W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/twr30w.pdf,,,Yes,Discontinued,DC-DC Converter,series_TWR-30W,Taxable Goods,"4/26/19, 5:36 PM",series-twr-30w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/17/2015,0,No,1,0,No,1,10000,1,Use config,,"TWR, 8-11W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/twr8-11w.pdf,,,Yes,In Production/Discontinued,DC-DC Converter,series_TWR-8-11W,Taxable Goods,"4/26/19, 5:36 PM",series-twr-8-11w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,TX1000,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/acdcsupplies/tps_tx1000.pdf,,,Yes,Discontinued,AC-DC Power Supply,series_TX1000,Taxable Goods,"4/26/19, 5:36 PM",series-tx1000,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,TXD2000,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/acdcsupplies/tps_txd2000.pdf,,,Yes,Discontinued,AC-DC Power Supply,series_TXD2000,Taxable Goods,"4/26/19, 5:36 PM",series-txd2000,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,UBQ,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_ubq_a51_tstrpt_ul_ind.pdf,,mps_ubq_a51_tstrpt_ul_ind.pdf,,,,,,,,,,,yes,,DC-DC Converter,series_UBQ,Taxable Goods,"4/26/19, 5:36 PM",series-ubq,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,Use config,,UCE,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_uce_a93_ul_ind.pdf,,mps_uce_a93_ul_ind.pdf,,,,,,,,/data/power/mdc_uce.pdf,,,yes,Discontinued,DC-DC Converter,series_UCE,Taxable Goods,"4/26/19, 5:36 PM",series-uce,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/17/2015,0,No,1,0,No,1,10000,1,Use config,,UCH,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_uch_a17_tstrpt_ul_ind.pdf,,mps_uch_a17_tstrpt_ul_ind.pdf,,,,,,,,/data/power/uch_series.pdf,,,yes,Discontinued,DC-DC Converter,series_UCH,Taxable Goods,"4/26/19, 5:36 PM",series-uch,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,"UCP, 40-75W",1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/ucp40-75w.pdf,,,Yes,Discontinued,DC-DC Converter,series_UCP-40-75W,Taxable Goods,"4/26/19, 5:36 PM",series-ucp-40-75w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,4/1/2018,0,No,1,0,No,1,10000,1,Use config,,UCQ,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_ucq_a2_tstrpt_ul_ind.pdf,,mps_ucq_a2_tstrpt_ul_ind.pdf,,,,,,,,/data/power/ucq_series.pdf,,,yes,Discontinued,DC-DC Converter,series_UCQ,Taxable Goods,"4/26/19, 5:36 PM",series-ucq,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,UCR,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,mps_ucr_a64_ul_ind.pdf,,mps_ucr_a64_ul_ind.pdf,,,,,,,,/data/power/ucr100.pdf,,,yes,Discontinued,DC-DC Converter,series_UCR,Taxable Goods,"4/26/19, 5:36 PM",series-ucr,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,UCR100,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/ucr100.pdf,,,Yes,Discontinued,DC-DC Converter,series_UCR100,Taxable Goods,"4/26/19, 5:36 PM",series-ucr100,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,UDQ,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,,/3d/dcdc/mps_dcdc_udq_a.igs,/3d/dcdc/mps_dcdc_udq_a.pdf,/3d/dcdc/mps_dcdc_udq_a.sldprt,/3d/dcdc/mps_dcdc_udq_a.step.zip,/data/power/udq.pdf,,,yes,Recommended In Production,DC-DC Converter,series_UDQ,Taxable Goods,"4/26/19, 5:36 PM",series-udq-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,UDQ,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,Base plate,/3d/dcdc/mps_dcdc_udq_bp_a.igs,/3d/dcdc/mps_dcdc_udq_bp_a.pdf,/3d/dcdc/mps_dcdc_udq_bp_a.sldprt,/3d/dcdc/mps_dcdc_udq_bp_a.step.zip,/data/power/udq.pdf,,,no,Recommended In Production,DC-DC Converter,series_UDQ_2,Taxable Goods,"4/26/19, 5:36 PM",series-udq,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,12/29/2014,0,No,1,0,No,1,10000,1,Use config,,UDQ2204/001,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/udq.pdf,,,Yes,Discontinued,DC-DC Converter,series_UDQ2204-001,Taxable Goods,"4/26/19, 5:36 PM",series-udq2204-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,UEE,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,mps_uee_a73_ul_ind.pdf,,,,,,,,/data/power/uee.pdf,,,yes,Recommended In Production,DC-DC Converter,series_UEE,Taxable Goods,"4/26/19, 5:36 PM",series-uee,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,UEE-12/12.5(150W),1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,mps_uee_a73_ul_ind.pdf,,,Baseplate,/3d/dcdc/mps_dcdc_uee_12_12.5_bp_a.igs,/3d/dcdc/mps_dcdc_uee_12_12.5_bp_a.pdf,/3d/dcdc/mps_dcdc_uee_12_12.5_bp_a.sldprt,/3d/dcdc/mps_dcdc_uee_12_12.5_bp_a.step.zip,/data/power/uee150w.pdf,,,yes,Recommended In Production,DC-DC Converter,series_UEE-12/12.5(150W),Taxable Goods,"4/26/19, 5:36 PM",series-uee-12-12-5-150w-2,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,UEE-12/12.5(150W),1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,SMT,/3d/dcdc/mps_dcdc_uee_12_12.5_smt_a.igs,/3d/dcdc/mps_dcdc_uee_12_12.5_smt_a.pdf,/3d/dcdc/mps_dcdc_uee_12_12.5_smt_a.sldprt,/3d/dcdc/mps_dcdc_uee_12_12.5_smt_a.step.zip,/data/power/uee150w.pdf,,,no,Recommended In Production,DC-DC Converter,series_UEE-12/12.5(150W)_2,Taxable Goods,"4/26/19, 5:36 PM",series-uee-12-12-5-150w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,UEE-12/12.5(150W),1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,/3d/dcdc/mps_dcdc_uee_12_12.5_thd_a.igs,/3d/dcdc/mps_dcdc_uee_12_12.5_thd_a.pdf,/3d/dcdc/mps_dcdc_uee_12_12.5_thd_a.sldprt,/3d/dcdc/mps_dcdc_uee_12_12.5_thd_a.step.zip,/data/power/uee150w.pdf,,,no,Recommended In Production,DC-DC Converter,series_UEE-12/12.5(150W)_3,Taxable Goods,"4/26/19, 5:36 PM",series-uee-12-12-5-150w-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,8/18/2014,0,No,1,0,No,1,10000,1,Use config,,UEE150W,1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,,,,,/data/power/uee150w.pdf,,,Yes,Recommended In Production,DC-DC Converter,series_UEE150W,Taxable Goods,"4/26/19, 5:36 PM",series-uee150w,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,UEE3.3/30(100W),1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,yes,,,,,Baseplate,/3d/dcdc/mps_dcdc_uee_3.3_30_bp_a.igs,/3d/dcdc/mps_dcdc_uee_3.3_30_bp_a.pdf,/3d/dcdc/mps_dcdc_uee_3.3_30_bp_a.sldprt,/3d/dcdc/mps_dcdc_uee_3.3_30_bp_a.step.zip,/data/power/uee.pdf,,,yes,Recommended In Production,DC-DC Converter,series_UEE3.3/30(100W),Taxable Goods,"4/26/19, 5:36 PM",series-uee3-3-30-100w-1,1,1,1,1,1,1,1,1,Catalog,0
0,Series,"4/3/19, 11:42 AM",Block after Info Column,,,Yes,0,,0,No,1,0,No,1,10000,1,Use config,,UEE3.3/30(100W),1,0,2 columns with right bar,0.01,1,simple,"power,murataps",999,0,,,,,,,,,,,,,,/3d/dcdc/mps_dcdc_uee_3.3_30_thd_a.igs,/3d/dcdc/mps_dcdc_uee_3.3_30_thd_a.pdf,/3d/dcdc/mps_dcdc_uee_3.3_30_thd_a.sldprt,/3d/dcdc/mps_dcdc_uee_3.3_30_thd_a.step.zip,/data/power/uee.pdf,,,no,Recommended In Production,DC-DC Converter,series_UEE3.3/30(100W)_2,Taxable Goods,"4/26/19, 5:36 PM",series-uee3-3-30-100w,1,1,1,1,1,1,1,1,Catalog,0
